X,Y,OBJECTID,stop_name,stop_code,routes_served
-6.21825181502696,53.3223354303423,315,Merlyn Road,481,"27X, 4, 7, 8"
-6.22201217191033,53.3246835403472,316,Merrion Road,482,"27X, 4, 7, 8"
-6.2239572230976,53.3259259197229,317,Merrion Road,483,"27X, 4, 7, 8"
-6.22863459866692,53.3282604900859,318,"Merrion Road, RDS",485,"120, 27X, 4, 7, 8"
-6.22891745086833,53.3283186200419,319,"Merrion Road, RDS",486,18
-6.23385951864203,53.3308007304251,320,American Embassy,487,"120, 18, 4, 7, 8"
-6.2360619408563,53.33309833004,321,Lansdowne Park,488,"120, 27X, 4, 7, 8"
-6.23733730580704,53.3349417796091,322,Northumberland Road,489,"120, 4, 7, 8"
-6.23893756117129,53.3365563196117,323,Northumberland Road,490,"120, 4, 7, 8"
-6.24130386457425,53.3378046301096,324,Lower Mount Street,491,"120, 27X, 4, 7, 8"
-6.24359945409141,53.3385844596883,325,Lower Mount Street,492,"120, 4, 7, 8"
-6.24736034024005,53.3398891303916,326,Holles Street,493,"120, 25, 25A, 25B, 26, 27X, 4, 66, 66A, 66B, 67, 7, 8"
-6.25166797799143,53.3414173997038,327,Clare Street,494,"120, 25, 25A, 25B, 26, 27X, 4, 66, 66A, 66B, 67, 7, 757, 8"
-6.2497320629568,53.3435821195683,328,Outside Train Station,495,"120, 25, 25A, 25B, 26, 27X, 4, 44, 61, 66, 66A, 66B, 67, 7, 757, 8"
-6.25216500009609,53.3494600700318,329,Busáras,496,"130, 14, 27, 27A, 27X, 29A, 31, 31A, 31B, 32, 53"
-6.25069544661996,53.3504991299066,330,Outside Connolly Station,497,"130, 14, 15, 27, 27A, 27B, 27X, 29A, 31, 31A, 31B, 32, 32X, 42, 43, 53"
-6.24910180044356,53.357495469793,331,Summerhill Parade,499,123
-6.24625949340799,53.3590266495618,332,Ballybough Road (Foster Terrace),500,123
-6.2436667117024,53.3606962599804,333,Ballybough Road (Clonliffe Road),501,123
-6.24331002344346,53.3606011300946,334,Ballybough Road (Clonliffe Road),509,123
-6.24578811169017,53.3591635296141,335,Ballybough Road (Foster Terrace),510,123
-6.24862058665812,53.3575063902142,336,Summerhill Parade,511,123
-6.25400096011982,53.3552573196603,337,Summerhill Road,513,123
-6.24809350624756,53.3535079201968,338,Amiens Street,515,"130, 14, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43, 53"
-6.24566064150075,53.3556832598639,339,Marino College of Further Education,516,"130, 14, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43, 53"
-6.24091475734693,53.3589300000822,340,North Strand Road,518,53
-6.23955102577468,53.3603030501096,341,Annesley Bridge,519,"130, 14, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43"
-6.23799384743667,53.3616282897213,342,Fairview Park,521,"130, 14, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43"
-6.23534163316358,53.3632698698376,343,Fairview Footbridge,522,"130, 14, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43"
-6.23160322865931,53.364284120283,344,Marino College Fairview,523,"130, 14, 15, 27, 27A, 27B, 27X, 29A, 31, 31A, 31B, 32, 32X, 42, 43"
-6.22631663993344,53.3649426896136,345,Howth Road,525,"29A, 31, 31A, 31B, 32"
-6.22114418578648,53.3668251097734,346,Copeland Grove,526,"29A, 31, 31A, 31B, 32"
-6.21271004526344,53.3679933803339,347,Howth Road (St.Lawrence Road),527,"29A, 31, 31A, 31B, 32"
-6.20993862787965,53.3692191699799,348,Castle Grove,528,"29A, 31, 31A, 31B, 32"
-6.20755264566174,53.3705675301227,349,Howth Road (Collins Avenue),529,"29A, 31, 31A, 31B, 32"
-6.20402332975834,53.3712245296482,350,Howth Road (Castle Ave),530,"104, 29A, 31, 31A, 31B, 32"
-6.20144457923811,53.3732170200356,351,Howth Road (Furry Park Road),531,"29A, 31, 31A, 31B, 32"
-6.1938840513262,53.3757183901629,352,Howth Road (Brookwood Avenue),532,"29A, 31, 31A, 31B, 32"
-6.1870260966421,53.3775828196292,353,Howth Road (Ennafort Park Estate),533,"31, 31A, 31B, 32"
-6.18188484883868,53.3786551001003,354,Garda Retirement Home,534,"31, 31A, 31B, 32"
-6.17739824212722,53.3802314998528,355,Raheny Shopping Centre,535,"31, 31A, 31B, 32"
-6.17349670423674,53.3804235303999,356,Raheny Village,536,"31, 31A, 31B, 32"
-6.16813761282043,53.3799009697314,357,Avondale Park,537,"31, 31A, 31B, 32"
-6.16424954745563,53.3801288503657,358,Howth Road (Maywood Road),538,"31, 31A, 31B, 32"
-6.15934061918272,53.3806734301271,359,Howth Road (The Old Sheiling),539,"31, 31A, 31B, 32"
-6.15510292117511,53.3813360396593,360,Howth Road (Greendale Road),540,"31, 31A, 31B, 32"
-6.15201304553702,53.3818724796329,361,Howth Road (Blackbanks),541,"31, 31A, 31B, 32"
-6.14626834008183,53.3836529396775,362,Dublin Road (Kilbarrack Road),542,"31, 31A, 31B, 32"
-6.14427021242812,53.3843139803659,363,Dublin Road (Kilbarrack Road),591,"31, 31A, 31B, 32"
-6.14842716182668,53.3827516697595,364,Dublin Road (James Larkin Road),592,"31, 31A, 31B, 32"
-6.15113744965003,53.3819577803053,365,Howth Road (Blackbanks),593,"31, 31A, 31B, 32"
-6.15554633979268,53.3811631298027,366,Howth Road (Greendale Road),594,"31, 31A, 31B, 32"
-6.15922354063163,53.3805997196426,367,Berehaven Place,595,"31, 31A, 31B, 32"
-6.16177894992705,53.380252610153,368,Howth Road (Maywood Road),596,"31, 31A, 31B, 32"
-6.16469059910729,53.3800097996399,369,Howth Road (Maywood Road),597,"31, 31A, 31B, 32"
-6.16911751972335,53.3798351097469,370,Howth Road (Avondale Park),598,"31, 31A, 31B, 32"
-6.17300442835564,53.3803351001383,371,Raheny Library,599,"31, 31A, 31B, 32"
-6.17621032825337,53.3802403203032,372,Howth Road,600,"29A, 31, 31A, 31B, 32"
-6.17963518627643,53.3792409897461,373,Howth Road (Cill Eanna Estate),601,"31, 31A, 31B, 32"
-6.18303404919481,53.378142299689,374,Cill Eanna Estate (Opposite Ennafort Park),602,"31, 31A, 31B, 32"
-6.1874235220585,53.3774270700039,375,Ennafort Park Estate,603,"31, 31A, 31B, 32"
-6.19077583848503,53.3763544198875,376,All Saints Road,604,"29A, 31, 31A, 31B, 32"
-6.19355625354798,53.3756505198349,377,Howth Road (Brookwood Avenue),605,"29A, 31, 31A, 31B, 32"
-6.19784963984178,53.3747087497843,378,Saint Bridget's Church,606,"29A, 31, 31A, 31B, 32"
-6.20215112862005,53.3724996297994,379,Howth Road (Furry Park Road),607,"29A, 31, 31A, 31B, 32"
-6.20411760302627,53.3711270804271,380,Howth Road (Castle Ave),608,"104, 29A, 31, 31A, 31B, 32"
-6.20860561434835,53.3698283397228,381,Castle Grove,609,"29A, 31, 31A, 31B, 32"
-6.21152281329551,53.3683530901204,382,Ashbrook Estate,610,"29A, 31, 31A, 31B, 32"
-6.21889336863072,53.3667465895856,383,Howth Road (Hollybrook Park),611,"29A, 31, 31A, 31B, 32"
-6.22397900804738,53.3658696503286,384,Howth Road,612,"29A, 31, 31A, 31B, 32"
-6.22679598104657,53.3646172496361,385,Howth Road,613,"29A, 31, 31A, 31B, 32"
-6.23353976755606,53.3636027397072,386,Pedestrian Footbridge,614,"130, 14, 14C, 15, 27, 27A, 27B, 27X, 29A, 31, 31A, 31B, 32, 32X, 42, 43"
-6.23733665341873,53.3618972101948,387,Fairview Park,615,"130, 14, 14C, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43"
-6.23961569966253,53.3598276300926,388,Annesley Bridge,616,"130, 14, 14C, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43, 53"
-6.24209918618061,53.3578958501258,389,North Strand Road,617,"130, 14, 14C, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43, 53"
-6.24477283484126,53.3560836498203,390,Newcomen Bridge,618,"130, 14, 14C, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43, 53"
-6.24727714920055,53.3539992704242,391,Amiens Street,619,"130, 14, 14C, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43, 53"
-6.25146058890742,53.3512563602849,392,Talbot Street (opp Bank of Ireland),620,"130, 27A, 29A, 31, 31A, 31B, 32, 747"
-6.25625776935185,53.3503917997365,393,Talbot Street,621,"130, 29A, 31, 31A, 31B, 32, 32X"
-6.18911021557702,53.3801850800928,394,Harmonstown Road (Ribh Road),624,27A
-6.18630627419639,53.3817873397844,395,Lein Park,625,27A
-6.1840267536819,53.3844850797898,396,Edenmore Green,626,27A
-6.18198800832947,53.3854067899667,397,Edenmore Grove,627,27A
-6.18387691194753,53.3869455603421,398,Edenmore Grove,628,27A
-6.18593937559221,53.3865275101256,399,Edenmore Park,629,27A
-6.18930672727886,53.3872437697163,400,Springdale Road,630,27A
-6.18934015479595,53.3896441098534,401,Tonlegee Drive,633,27A
-6.18412646547098,53.3902659902086,402,Tonlegee Avenue,634,27A
-6.18390915800861,53.3890133295974,403,Glenwood Road (Tonlegee Rd),635,27A
-6.18671267906793,53.3888492197385,404,Tonlegee Drive,636,27A
-6.18986982905365,53.3877916001369,405,Springdale Road,637,27A
-6.18834994644447,53.3867618697181,406,Springdale Road,638,27A
-6.18672943618027,53.3863327902794,407,Edenmore Park,639,27A
-6.18343649780188,53.386696169695,408,Edenmore Grove,640,27A
-6.18236103258675,53.3858259297372,409,Edenmore Grove,641,27A
-6.18308456351088,53.3847224103445,410,Edenmore Green,642,27A
-6.18385542118555,53.3835656795696,411,Saint Joseph's Hospital,643,27A
-6.18568091211194,53.3823530796166,412,Lein Park,644,27A
-6.18861485821734,53.3801685703338,413,Harmonstown Road (Ribh Road),645,27A
-6.18963652500012,53.3762832101981,414,All Saints Road,649,29A
-6.18549926097096,53.3753125696667,415,All Saints Road (Sybill Hill Ave),650,29A
-6.17991588843877,53.3754792198965,416,All Saints Road (Near Tennis Courts Car Park),651,29A
-6.1753266167843,53.3794628196516,417,Main Street Raheny,653,29A
-6.17700595868963,53.3792098499354,418,Watermill Road,654,29A
-6.17541538094902,53.3777384399369,419,Watermill Drive,655,29A
-6.17769417080712,53.3764699696388,420,Watermill Drive,656,29A
-6.17892107561669,53.3755449403715,421,All Saints Park,657,29A
-6.18312359936677,53.374979819808,422,All Saints Road (Waterfall Road),658,29A
-6.18580234681587,53.3752542601743,423,All Saints Road (Sybill Hill Ave),659,29A
-6.2126292749385,53.3738704201705,424,Collins Avenue Clontarf Golf Club,662,104
-6.21704041409139,53.3747723000887,425,Saint Peter's School,663,104
-6.21955524743984,53.3746570399153,426,Donnycarney Church,664,"14, 14C, 15, 27, 27A, 27B, 27X, 42, 43"
-6.22206563299156,53.3724833896522,427,Malahide Road Clontarf Golf Club,665,"14, 14C, 15, 27, 27A, 27B, 42, 43"
-6.22429600193843,53.3701706903902,428,Mount Temple School,666,"14, 14C, 15, 27, 27A, 27B, 42, 43"
-6.22697220113525,53.3679724397414,429,Malahide Road (Griffith Avenue),667,"14, 14C, 15, 27, 27A, 27B, 42, 43"
-6.2293372479302,53.3645740895568,430,East South B. Sub Station,668,"14, 14C, 15, 27, 27A, 27B, 42, 43"
-6.22866426009764,53.3663078001315,431,Malahide Road (Crescent Place),669,"14, 15, 27, 27A, 27B, 42, 43"
-6.22601501835823,53.3689469098652,432,Malahide Road (Griffith Avenue),670,"14, 15, 27, 27A, 27B, 42, 43"
-6.22413803369349,53.3707166202637,433,Mount Temple School,671,"14, 15, 27, 27A, 27B, 42, 43"
-6.22106280027443,53.3734661297256,434,junction Donnycarney Road,672,"14, 15, 27, 27A, 27B, 42, 43"
-6.21606707149181,53.3746858495707,435,Collins Avenue East,674,104
-6.24852575932968,53.3528581404088,436,Amiens Street Junction Upper Sheriff Str,675,"130, 14, 14C, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 32X, 42, 43, 53"
-6.19702411144343,53.3750378302309,437,Saint Bridget's Church,709,"29A, 31, 31A, 31B, 32"
-6.17570700209787,53.3811134700263,438,Outside Train Station,722,29A
-6.17571239825825,53.3841515601672,439,East South B. Sub Station,723,29A
-6.17449537112973,53.3869462499476,440,Grange Woodbine Community Centre,724,29A
-6.17045876022152,53.3895719096506,441,Raheny Road,725,29A
-6.16759875438506,53.3917481198477,442,Millbrook Avenue,726,29A
-6.16682338386137,53.3936956397306,443,Donaghies Estate,727,29A
-6.1634755671398,53.3953159803756,444,Church Of The Holy Trinity,728,29A
-6.1624295670857,53.3965582301517,445,Scoil Bride,729,29A
-6.16180384010389,53.3981664698972,446,Hole in the Wall Road,730,29A
-6.16179817730546,53.3976001200144,447,Grangemore Road,738,29A
-6.16345286188123,53.3951448501609,448,Donaghmede Shopping Centre,739,29A
-6.16698256153144,53.393140819702,449,Donaghies Estate,740,29A
-6.16744154500548,53.3919074900335,450,Millbrook Avenue,741,29A
-6.16983153677736,53.3898229503747,451,De La Salle School,742,29A
-6.1727202133047,53.3880246301889,452,Woodbine Park,743,29A
-6.17482303918139,53.3852614796485,453,Raheny Road,744,29A
-6.17545665381264,53.3813433404395,454,Outside Train Station,745,29A
-6.25556536379293,53.3401262303136,455,Kildare Street (Natural History Museum),746,84X
-6.25569350131294,53.339930359648,456,Archbishop Statue,747,"11, 145, 25X, 32X, 33X, 37, 38, 38A, 38B, 38D, 39, 39A, 41X, 46A, 51D, 51X, 66X, 67X, 70, 7B, 7D"
-6.25500064922647,53.3385090998336,457,Huguenot Cemetery,748,"25, 25A, 25B, 25D, 25X, 33X, 38, 38A, 38B, 38D, 39, 39A, 51D, 51X, 66X, 67X, 70, 757"
-6.25083473661135,53.3375582600127,458,Lower Pembroke Street,749,"25X, 38, 38A, 38B, 38D, 39, 39A, 51D, 51X, 66X, 67X, 70"
-6.24847249568674,53.3365708597312,459,Lower Baggot Street,750,"25X, 38, 38A, 38B, 38D, 39, 39A, 51D, 51X, 66X, 67X, 70, 77X"
-6.2465566282869,53.3353203300384,460,Lower Baggot Street,751,"25X, 38, 38A, 38B, 38D, 39, 39A, 51D, 51X, 66X, 67X, 70, 77X"
-6.24444701364424,53.3336714297978,461,Upper Baggot Street,752,"25X, 38, 38A, 38B, 38D, 39, 39A, 51D, 51X, 66X, 67X, 70, 77X"
-6.24345918465448,53.3324974200427,462,Saint Martins House,753,"18, 25X, 38, 38A, 38B, 38D, 39, 39A, 51D, 51X, 66X, 67X, 70, 77X"
-6.24426495300418,53.3307925397509,463,Waterloo Road (Burlington Road),754,"18, 25X, 39A, 51D, 51X, 66X, 67X, 77X"
-6.24512673194851,53.3288188404218,464,Waterloo Road (Wellington Lane),755,"18, 25X, 39A, 51D, 51X, 66X, 67X, 77X"
-6.24256910792566,53.3263903396366,465,Bloomfield Avenue,756,"116, 145, 25X, 39A, 41X, 46A, 51X, 66X, 67X, 77X, 7B, 7D"
-6.23957187667013,53.3240721303188,466,Morehampton Road,757,"116, 145, 25X, 39A, 41X, 46A, 51X, 66X, 67X, 77X, 7B, 7D"
-6.23766274794391,53.3226777403776,467,Morehampton Road,758,"116, 145, 25X, 39A, 41X, 46A, 51X, 66X, 67X, 77X, 7B, 7D, 84X"
-6.23333088597121,53.3203396504413,468,Old Wesley Rugby Football Club,759,"116, 145, 25X, 32X, 39A, 41X, 46A, 51X, 66X, 67X, 77X, 7B, 7D"
-6.23054732661171,53.3183209802637,469,Church of the Sacred Heart,760,"116, 145, 25X, 32X, 39A, 41X, 46A, 51X, 66X, 67X, 77X, 7B, 7D, 84X"
-6.22747258554992,53.3160911996935,470,R.T.E. Television Studios,761,"116, 145, 25X, 32X, 39A, 46A, 51X, 66X, 67X, 77X, 7B, 7D"
-6.22435594448577,53.3145168397378,471,RTE,762,"116, 145, 25X, 32X, 39A, 41X, 46A, 51X, 66X, 67X, 77X, 7B, 7D"
-6.22114531531634,53.3123208204075,472,Belfield Court,763,"116, 145, 25X, 27X, 32X, 39A, 41X, 46A, 47, 51X, 66X, 67X, 77X, 7B, 7D"
-6.21683348939028,53.3052276303259,473,University College Dublin,765,17
-6.21663329570244,53.3053504800946,474,University College Dublin,767,"145, 39, 39A, 46A"
-6.21887794417628,53.3094646796243,475,Slip Road Stillorgan Dual Carriageway,768,"116, 118, 145, 17, 25X, 27X, 32X, 39, 39A, 41X, 46A, 46E, 47, 66X, 67X, 7B, 7D, 84X"
-6.22131323175577,53.3118918895746,476,Belfield Court,769,"116, 118, 145, 25X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D"
-6.22579031960217,53.3146730098519,477,N11 Opp. R.T.E.,770,"116, 118, 145, 25X, 32X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D"
-6.22776652211997,53.3158798499457,478,Teresian School,771,"116, 118, 145, 25X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D"
-6.23132069207627,53.3184942401349,479,Donnybrook Bus Garage,772,"116, 118, 145, 25X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D, 84X"
-6.23325831754357,53.3199161298606,480,Donnybrook Road,773,"116, 118, 145, 25X, 32X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D"
-6.23548536480633,53.3216029198264,481,Donnybrook Garda Station,774,"116, 118, 145, 25X, 32X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D"
-6.23907081403979,53.3234805100924,482,Morehampton Road,775,"116, 118, 145, 25X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D, 84X"
-6.24181046961593,53.3254893296679,483,Morehampton Road,776,"116, 118, 145, 25X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D"
-6.24365725907272,53.3269456501685,484,Morehampton Road,777,"116, 118, 145, 25X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D"
-6.24543272662649,53.3286795301944,485,Waterloo Road (Wellington Lane),779,"18, 25X, 39, 39A, 66X, 67X"
-6.24442079068519,53.3310195399372,486,Waterloo Road (Burlington Road),780,"18, 25X, 39, 39A, 66X, 67X"
-6.24372375793271,53.3326361396689,487,Saint Martins House,781,"18, 25X, 39, 39A, 66X, 67X"
-6.24458576118615,53.3335835900397,488,Upper Baggot Street,782,"25X, 39, 39A, 66X, 67X"
-6.24696255669334,53.3353083204372,489,Lower Baggot Street,783,"25X, 37, 38, 38A, 38B, 38D, 39, 39A, 66X, 67X, 70"
-6.24861418953366,53.3364111498309,490,Lower Baggot Street,784,"25X, 37, 38, 38A, 38B, 38D, 39, 39A, 66X, 67X, 70"
-6.25173967862224,53.3370951599328,491,Lower Pembroke Street,785,"25X, 37, 38, 38A, 38B, 38D, 39, 39A, 66X, 67X, 70"
-6.25611180842231,53.335199730402,492,Lower Leeson Street,786,"11, 116, 118, 145, 25X, 32X, 37, 38, 38A, 38B, 38D, 39, 39A, 41X, 46A, 46E, 66X, 67X, 70, 7B, 7D, 84X"
-6.25763477806851,53.3390958697839,493,St Stephens Green North,790,"32X, 41X"
-6.25709813543131,53.3389981496967,494,Stephens Court,791,"25X, 32X, 66X, 67X, 84X"
-6.25809854936454,53.3420866996906,495,Dawson Street (Independent College),792,"116, 118, 145, 7B, 7D, 84X"
-6.25799750589981,53.3423548698449,496,Dawson Street (Independent College),793,"11, 37, 38, 38A, 38B, 38D, 39, 39A, 44, 61, 70"
-6.26972464210951,53.3587310595905,497,Eccles Street,795,"120, 38, 38A, 38B, 38D, 46A"
-6.26977916203438,53.3599811901113,498,"Mater Hospital, Berkeley Road",796,"120, 38, 38A, 38B, 38D, 46A"
-6.27473833467843,53.3607001398924,499,Post Office,797,46A
-6.27958280900575,53.3594218703725,500,North Circular Road (Rathdown Road),798,46A
-6.28175573518525,53.358815029946,501,North Circular Road (Charleville Road),799,46A
-6.28453571278943,53.3580550902323,502,Grangegorman Hospital,800,46A
-6.28771739983673,53.3573907302185,503,North Circular Road,801,46A
-6.29126869309037,53.3564978897689,504,Drumalee Estate,802,"37, 46A"
-6.29398308033305,53.3547391199306,505,North Circular Road (Oxmanstown Road),803,46A
-6.29463554561442,53.351566675162,506,Military Hospital,805,46A
-6.29540636276673,53.3503193612603,507,Infirmary Road,806,46A
-6.29564728044323,53.3536933202664,508,North Circular Road (O'Devaney Gardens),804,46A
-6.2976946583099,53.3517002401933,509,Phoenix Park Gate,807,46A
-6.29533481220609,53.353994460411,510,North Circular Road (O'Devaney Gardens),808,46A
-6.29336169075844,53.3552515403352,511,North Circular Road (Oxmanstown Road),809,46A
-6.28998262636929,53.3570996395873,512,North Circular Road,810,46A
-6.28727079223894,53.3576629496867,513,North Circular Road,811,46A
-6.28421208922569,53.3582571600707,514,Grangegorman Hospital,812,46A
-6.28095937420237,53.3591900496879,515,North Circular Road (Charleville Road),813,46A
-6.27608239553827,53.3605308198562,516,North Circular Road (Cabra Road),814,46A
-6.26959778647534,53.3596370201066,517,Mater Hospital,817,"120, 38, 38A, 38B, 38D, 46A"
-6.26927008298652,53.3584548302557,518,O'Connell Avenue,818,"120, 38, 38A, 38B, 38D, 46A"
-6.26597733575494,53.3562948198588,519,Blessington Court,819,"120, 140, 38, 38A, 38B, 38D, 4, 46A, 9"
-6.29349932161374,53.3619586001741,520,Carnlough Road (Cabra Road),820,122
-6.29383179531726,53.3645429196923,521,Drumcliffe Estate,821,122
-6.2918203209605,53.3671206803187,522,Carnlough Road,822,120
-6.29117499092256,53.3682259595884,523,Carnlough Road (Bannow Road),823,120
-6.2932484346984,53.3697386496973,524,Carnlough Road (Kilkieran Road),824,120
-6.29691816454743,53.3704202399765,525,Carnlough Road,825,120
-6.30115484478683,53.3712086603242,526,Near Train Station,826,120
-6.30357094735076,53.3712969500347,527,Ventry Park Estate,827,120
-6.29973401551955,53.3710356298851,528,Near Train Station,828,120
-6.29589753388373,53.3703876998694,529,Carnlough Road,829,120
-6.29215632013401,53.3696151702266,530,Carnlough Road (Bannow Road),830,120
-6.29131815363011,53.3676527702737,531,Carnlough Road,831,120
-6.29409223392117,53.363665820111,532,Drumcliffe Estate,832,122
-6.29329626715446,53.3617759298486,533,Carnlough Road (Cabra Road),833,122
-6.26042836967466,53.3619574498108,534,Binns Bridge,834,"40, 40B, 40D"
-6.26319697344011,53.3625999800197,535,Lower Saint Brigid's Road,835,"40, 40B, 40D"
-6.26632278892878,53.363328520228,536,Claude Road,836,"40, 40B, 40D"
-6.26824323591048,53.3637698598869,537,David Road,837,"40, 40B, 40D"
-6.27018975502294,53.3643104097206,538,Whitworth Road (Prospect Rd),838,"40, 40B, 40D"
-6.26774875969369,53.3637357196328,539,David Road,839,"40, 40B, 40D"
-6.26539683872219,53.3631892301055,540,Whitworth Road,840,"40, 40B, 40D"
-6.26060234796814,53.3621127798928,541,Whitworth Road,841,"40, 40B, 40D"
